Decrease,Distance from Center,Mins to Event
19.355,1723.868,240
21.569,1726.142,0
7.692,1727.827,-30
14.286,1727.827,60
23.810,1727.827,90
13.333,1727.827,150
28.571,1727.827,210
13.333,1727.827,240
7.143,1729.378,-120
6.977,1729.378,-90
2.500,1729.378,-30
5.128,1729.378,0
4.878,1729.378,60
10.000,1729.378,90
10.256,1729.378,150
10.256,1729.378,210
8.333,1731.643,-120
29.412,1731.643,-60
15.385,1731.643,30
29.412,1731.643,120
35.294,1731.643,180
29.412,1731.643,210
20.000,1733.316,-120
7.143,1733.316,-90
62.162,1733.316,-60
84.211,1733.316,180
20.833,1735.666,-120
25.926,1735.666,-90
74.074,1735.666,-60
12.500,1735.666,30
12.821,1735.666,90
31.034,1735.666,120
10.526,1735.666,180
7.143,1735.666,210
6.977,1948.655,-120
15.556,1948.655,-90
41.379,1948.655,-60
34.545,1948.655,-30
11.628,1948.655,0
20.408,1948.655,60
7.018,1948.655,90
32.727,1948.655,120
11.765,1948.655,210
5.405,1948.655,240
7.692,1950.752,-30
14.286,1950.752,60
23.810,1950.752,90
13.333,1950.752,150
28.571,1950.752,210
13.333,1950.752,240
14.286,1952.007,-60
20.000,1952.007,0
20.000,1952.007,120
7.143,1953.531,-120
6.977,1953.531,-90
2.500,1953.531,-30
5.128,1953.531,0
2.500,1953.531,30
7.143,1953.531,60
10.000,1953.531,90
10.256,1953.531,150
5.128,1953.531,180
10.256,1953.531,210
4.000,1954.233,-120
36.585,1954.233,0
4.545,1954.233,30
53.333,1954.233,60
2.174,1954.233,120
12.500,1954.233,180
14.286,1955.545,-60
20.000,1955.545,0
20.000,1955.545,120
8.000,1956.874,-120
24.242,1956.874,60
9.524,1956.874,210
3.922,1959.016,-90
2.000,1959.016,-30
3.922,1959.016,90
2.000,1959.016,240
56.098,2050.083,-120
35.135,2050.083,-90
25.806,2050.083,90
1.613,2050.083,150
33.333,2056.040,-120
43.396,2056.040,-90
24.528,2056.040,-30
32.692,2056.040,0
32.692,2056.040,30
65.455,2056.040,60
50.980,2056.040,90
34.694,2056.040,210
21.053,2056.656,-90
26.316,2056.656,30
26.316,2056.656,90
26.316,2056.656,120
26.316,2056.656,210
52.632,2056.656,240
23.529,2056.767,90
61.111,2056.767,150
58.621,2056.767,180
21.429,2056.767,210
3.448,2057.427,-90
1.724,2057.427,-30
5.172,2057.427,0
1.818,2057.427,120
9.259,2057.427,150
25.641,2062.739,-120
33.898,2062.739,90
1.613,2062.739,120
57.143,2062.739,150
66.667,2062.739,180
1.587,2062.739,240
20.833,2063.398,-120
25.926,2063.398,-90
74.074,2063.398,-60
24.000,2063.398,30
17.949,2063.398,90
31.034,2063.398,120
10.526,2063.398,180
7.143,2063.398,210
9.091,2148.111,-120
15.556,2148.111,-90
41.379,2148.111,-60
34.545,2148.111,-30
11.628,2148.111,0
25.000,2148.111,60
7.018,2148.111,90
32.727,2148.111,120
11.765,2148.111,210
26.087,2153.797,-120
21.739,2153.797,-90
20.833,2153.797,-30
4.348,2153.797,30
16.667,2153.797,60
4.167,2153.797,90
20.000,2153.797,150
22.727,2153.797,210
14.286,2153.828,-30
7.692,2153.828,60
23.810,2153.828,90
13.333,2153.828,150
28.571,2153.828,210
13.333,2153.828,240
21.429,2155.562,30
14.286,2155.562,60
30.000,2155.562,120
14.286,2155.562,180
35.000,2155.562,240
25.641,2159.491,-120
33.898,2159.491,90
1.613,2159.491,120
57.143,2159.491,150
66.667,2159.491,180
1.587,2159.491,240
40.000,2161.377,-120
30.952,2161.377,-90
70.492,2161.377,-60
4.762,2161.377,30
2.083,2161.377,90
31.148,2161.377,150
61.765,2161.377,180
10.714,2161.377,210
21.429,2244.297,-30
21.429,2244.297,180
14.286,2248.371,-60
20.000,2248.371,0
20.000,2248.371,120
12.500,2248.532,-120
21.429,2248.532,-90
20.000,2248.532,-60
9.615,2248.532,-30
9.302,2248.532,0
6.667,2248.532,120
28.000,2252.598,-90
21.739,2252.598,-60
25.000,2252.598,180
9.091,2332.380,-120
15.556,2332.380,-90
41.379,2332.380,-60
34.545,2332.380,-30
11.628,2332.380,0
18.367,2332.380,60
7.018,2332.380,90
32.727,2332.380,120
11.765,2332.380,210
5.405,2332.380,240
5.882,2336.464,-120
22.727,2336.464,30
22.727,2336.464,60
7.143,2337.618,-120
4.762,2337.618,-90
2.500,2337.618,-30
10.256,2337.618,0
2.500,2337.618,30
7.143,2337.618,60
10.000,2337.618,90
10.256,2337.618,150
5.128,2337.618,180
10.256,2337.618,210
13.793,2339.371,-120
47.619,2339.371,0
66.667,2339.371,60
6.250,2339.371,90
57.576,2339.371,180
30.435,2339.371,210
14.286,2340.327,-90
14.286,2340.327,-30
14.286,2340.327,0
40.000,2340.327,90
30.000,2340.327,120
35.000,2340.327,150
25.000,2340.327,180
14.286,2341.609,-60
20.000,2341.609,0
25.000,2341.609,90
20.000,2341.609,120
3.922,2344.508,-90
2.000,2344.508,-30
1.961,2344.508,90
2.000,2344.508,240
25.000,2584.509,-120
30.000,2587.941,60
25.000,2587.941,120
30.000,2587.941,150
12.500,2589.238,-120
21.429,2589.238,-90
20.000,2589.238,-60
9.615,2589.238,-30
9.302,2589.238,0
6.667,2589.238,120
12.500,2590.287,-120
21.429,2590.287,-90
20.000,2590.287,-60
9.615,2590.287,-30
9.302,2590.287,0
10.638,2590.287,120
14.286,2591.156,-60
20.000,2591.156,0
25.000,2591.156,90
20.000,2591.156,120
14.286,2592.661,-90
3.922,2594.824,-90
2.000,2594.824,-30
3.922,2594.824,90
2.000,2594.824,240
1.538,2886.772,30
1.563,2886.772,60
1.563,2886.772,180
25.000,2890.722,60
25.000,2890.722,120
30.000,2890.722,150
6.667,2890.722,240
7.692,2891.007,30
17.647,2891.007,150
12.500,2891.007,210
81.818,2894.949,-120
48.148,2894.949,-90
36.364,2894.949,-30
2.273,2894.949,60
2.326,2894.949,90
6.977,2894.949,120
4.762,2894.949,150
4.762,2894.949,180
4.762,2894.949,240
20.968,2894.949,-120
27.869,2592.661,-120
20.968,2340.327,-120
6.667,2155.562,-120
2.326,2056.656,-120
23.810,2056.040,-120
23.810,2337.619,-120
52.083,2594.824,-120
55.769,2252.597,-120
6.667,1956.874,-120
2.326,1731.643,-120
6.667,1606.829,-120
30.556,2344.508,-120
34.211,1959.016,-120
6.667,1610.230,-120
2.326,1327.410,-120
6.667,1159.857,-120
1.754,1158.703,-120
3.226,2161.377,-120
6.667,1735.666,-120
2.326,1329.509,-120
6.667,967.848,-120
1.754,721.069,-120
2.326,1163.448,-120
1.754,325.450,-120
27.273,1606.063,-120
1.754,2062.739,-120
1.887,721.117,-120
1.754,321.247,-120
1.754,2159.491,-120
1.887,1733.316,-120
7.273,963.627,-120
1.639,715.393,-120
3.390,713.493,-120
1.887,1606.006,-120
3.636,1322.281,-120
3.390,1153.984,-120
3.390,1152.824,-120
31.429,1319.244,-120
1.667,1950.752,-120
14.286,2336.464,-120
1.887,2591.156,-120
7.273,1952.007,-120
1.639,1726.142,-120
34.286,1600.898,-120
31.429,1600.081,-120
5.263,1723.868,-120
7.273,2335.096,-120
3.571,2149.880,-120
5.263,2050.701,-120
3.509,2050.083,-120
7.018,2148.111,-120
11.475,0.000,-90
3.226,2894.949,-90
1.613,2592.661,-90
4.762,2340.327,-90
22.414,2155.562,-90
19.298,2056.656,-90
11.290,2594.824,-90
14.516,2252.597,-90
21.053,1956.874,-90
20.690,1731.643,-90
21.053,1606.829,-90
11.290,1606.015,-90
44.068,2344.508,-90
43.333,1959.016,-90
21.053,1610.230,-90
22.414,1327.410,-90
19.298,1159.857,-90
11.475,1158.703,-90
23.810,2339.371,-90
1.667,2161.377,-90
21.053,1735.666,-90
22.414,1329.509,-90
19.298,967.848,-90
12.903,721.069,-90
1.754,2063.398,-90
3.509,1612.009,-90
22.414,1163.448,-90
11.475,722.999,-90
12.903,325.450,-90
3.448,1157.560,-90
26.667,1606.063,-90
21.429,2057.427,-90
1.754,2062.739,-90
1.754,1611.166,-90
1.852,721.117,-90
12.903,321.247,-90
5.085,715.408,-90
10.526,1605.216,-90
10.526,2056.767,-90
1.754,2159.491,-90
1.695,713.493,-90
10.526,1727.827,-90
10.526,2153.828,-90
1.695,1153.984,-90
1.695,1152.824,-90
9.091,2336.464,-90
1.754,1723.868,-90
1.754,2149.880,-90
1.754,2050.701,-90
1.852,2050.083,-90
1.852,2148.111,-90
24.242,2886.773,-90
12.903,0.000,-60
56.140,2155.562,-60
56.140,2056.656,-60
6.557,2594.824,-60
6.557,2252.597,-60
56.140,1956.874,-60
56.140,1731.643,-60
56.140,1606.829,-60
12.903,1606.015,-60
37.931,2344.508,-60
37.931,1959.016,-60
56.140,1610.230,-60
56.140,1327.410,-60
56.140,1159.857,-60
12.903,1158.703,-60
38.235,1324.385,-60
25.000,1606.074,-60
25.000,1954.233,-60
25.000,2339.371,-60
4.839,2161.377,-60
56.140,1735.666,-60
56.140,1329.509,-60
56.140,967.848,-60
12.903,721.069,-60
38.235,719.185,-60
38.235,963.633,-60
5.882,1324.397,-60
5.882,1730.185,-60
5.882,2155.720,-60
3.509,2063.398,-60
3.509,1612.009,-60
56.140,1163.448,-60
12.903,722.999,-60
12.903,325.450,-60
38.235,321.223,-60
38.235,717.305,-60
1.724,1157.560,-60
14.286,1606.063,-60
14.286,2057.427,-60
3.509,2062.739,-60
3.509,1611.166,-60
3.636,1162.280,-60
3.636,721.117,-60
12.903,321.247,-60
38.235,316.964,-60
1.724,715.408,-60
20.833,1605.216,-60
20.833,2056.767,-60
3.509,2159.491,-60
3.636,1733.316,-60
5.357,1326.440,-60
7.143,963.627,-60
10.000,715.393,-60
47.368,713.493,-60
20.833,1727.827,-60
20.833,2153.828,-60
1.786,2341.609,-60
3.636,1955.545,-60
1.786,1606.006,-60
7.143,1322.281,-60
38.596,1153.984,-60
47.368,1152.824,-60
31.429,1319.244,-60
7.692,2336.464,-60
1.786,2591.156,-60
3.636,2248.371,-60
3.571,1952.007,-60
10.000,1726.142,-60
28.571,1600.898,-60
31.429,1600.081,-60
33.929,1723.868,-60
1.587,2244.297,-60
7.143,2335.096,-60
29.091,2149.880,-60
33.929,2050.701,-60
18.519,2050.083,-60
20.000,2148.111,-60
1.587,2332.380,-60
1.587,2584.509,-60
31.148,0.000,-30
67.742,2894.949,-30
67.742,2592.661,-30
66.129,2340.327,-30
71.429,2155.562,-30
69.643,2056.656,-30
80.328,2594.824,-30
80.328,2252.597,-30
71.429,1956.874,-30
69.643,1731.643,-30
71.429,1606.829,-30
29.508,1606.015,-30
78.947,2344.508,-30
78.947,1959.016,-30
69.643,1610.230,-30
71.429,1327.410,-30
69.643,1159.857,-30
31.148,1158.703,-30
20.000,1606.074,-30
20.000,1954.233,-30
20.000,2339.371,-30
69.643,1735.666,-30
71.429,1329.509,-30
69.643,967.848,-30
31.148,721.069,-30
1.724,2063.398,-30
1.724,1612.009,-30
71.429,1163.448,-30
29.508,722.999,-30
29.508,325.450,-30
10.345,1157.560,-30
1.724,2062.739,-30
1.724,1611.166,-30
1.786,1162.280,-30
1.786,721.117,-30
31.148,321.247,-30
13.793,715.408,-30
1.724,2159.491,-30
1.786,1733.316,-30
1.786,1326.440,-30
1.754,963.627,-30
19.672,715.393,-30
56.667,713.493,-30
1.786,2341.609,-30
1.786,1955.545,-30
1.786,1606.006,-30
56.667,1153.984,-30
56.667,1152.824,-30
88.571,1319.244,-30
5.000,1601.837,-30
5.000,1950.752,-30
1.786,2591.156,-30
1.786,2248.371,-30
19.672,1726.142,-30
88.571,1600.898,-30
88.571,1600.081,-30
78.947,1723.868,-30
5.000,1948.655,-30
1.786,2587.940,-30
78.947,2149.880,-30
78.947,2050.701,-30
50.000,2050.083,-30
50.000,2148.111,-30
18.966,0.000,0
83.333,2894.949,0
83.333,2592.661,0
83.333,2340.327,0
75.000,2155.562,0
75.000,2056.656,0
23.810,2056.040,0
23.810,2153.797,0
23.810,2337.619,0
23.810,2589.238,0
23.810,2891.007,0
84.483,2594.824,0
84.483,2252.597,0
75.000,1956.874,0
75.000,1731.643,0
75.000,1606.829,0
18.966,1606.015,0
81.818,2344.508,0
81.818,1959.016,0
75.000,1610.230,0
75.000,1327.410,0
75.000,1159.857,0
18.966,1158.703,0
31.250,1324.385,0
75.000,1735.666,0
75.000,1329.509,0
75.000,967.848,0
18.966,721.069,0
31.250,719.185,0
31.250,963.633,0
22.727,1324.397,0
22.727,1730.185,0
22.727,2155.720,0
75.000,1163.448,0
18.966,722.999,0
18.966,325.450,0
31.250,321.223,0
31.250,717.305,0
10.714,1157.560,0
18.966,321.247,0
31.250,316.964,0
10.714,715.408,0
29.167,1605.216,0
29.167,2056.767,0
13.333,715.393,0
64.407,713.493,0
29.167,1727.827,0
29.167,2153.828,0
64.407,1153.984,0
64.407,1152.824,0
94.286,1319.244,0
13.333,1726.142,0
94.286,1600.898,0
94.286,1600.081,0
85.714,1723.868,0
83.929,2149.880,0
85.714,2050.701,0
85.455,2050.083,0
85.455,2148.111,0
17.742,0.000,30
84.483,2894.949,30
84.483,2592.661,30
84.483,2340.327,30
78.571,2155.562,30
78.571,2056.656,30
88.333,2594.824,30
88.333,2252.597,30
78.571,1956.874,30
78.571,1731.643,30
78.571,1606.829,30
17.742,1606.015,30
84.483,2344.508,30
84.483,1959.016,30
78.571,1610.230,30
78.571,1327.410,30
78.571,1159.857,30
17.742,1158.703,30
20.000,1324.385,30
12.500,1606.074,30
12.500,1954.233,30
12.500,2339.371,30
3.279,2161.377,30
78.571,1735.666,30
78.571,1329.509,30
78.571,967.848,30
17.742,721.069,30
20.000,719.185,30
20.000,963.633,30
3.509,2063.398,30
3.509,1612.009,30
78.571,1163.448,30
17.742,722.999,30
17.742,325.450,30
20.000,321.223,30
20.000,717.305,30
3.509,2062.739,30
3.509,1611.166,30
17.742,321.247,30
20.000,316.964,30
3.509,2159.491,30
1.786,963.627,30
11.667,715.393,30
68.966,713.493,30
1.786,1322.281,30
68.966,1153.984,30
68.966,1152.824,30
91.429,1319.244,30
1.786,1952.007,30
11.667,1726.142,30
91.429,1600.898,30
91.429,1600.081,30
85.965,1723.868,30
1.786,2335.096,30
85.965,2149.880,30
85.965,2050.701,30
83.636,2050.083,30
83.636,2148.111,30
19.355,0.000,60
80.000,2894.949,60
80.000,2592.661,60
80.000,2340.327,60
81.132,2155.562,60
81.132,2056.656,60
88.136,2594.824,60
88.136,2252.597,60
81.132,1956.874,60
81.132,1731.643,60
81.132,1606.829,60
19.355,1606.015,60
86.792,2344.508,60
86.792,1959.016,60
81.132,1610.230,60
81.132,1327.410,60
81.132,1159.857,60
19.355,1158.703,60
5.882,1324.385,60
81.132,1735.666,60
81.132,1329.509,60
81.132,967.848,60
19.355,721.069,60
5.882,719.185,60
5.882,963.633,60
3.636,2063.398,60
1.818,1612.009,60
77.358,1163.448,60
19.355,722.999,60
19.355,325.450,60
5.882,321.223,60
5.882,717.305,60
5.000,1157.560,60
3.636,2062.739,60
3.636,1611.166,60
11.111,1162.280,60
11.111,721.117,60
19.355,321.247,60
5.882,316.964,60
5.000,715.408,60
20.833,1605.216,60
3.636,2159.491,60
11.111,1733.316,60
11.111,1326.440,60
11.111,963.627,60
25.000,715.393,60
38.333,713.493,60
20.833,1727.827,60
20.833,2153.828,60
11.111,2341.609,60
11.111,1955.545,60
11.111,1606.006,60
11.111,1322.281,60
46.667,1153.984,60
38.333,1152.824,60
6.667,2336.464,60
11.111,2591.156,60
11.111,2248.371,60
11.111,1952.007,60
23.333,1726.142,60
57.143,1723.868,60
11.111,2587.940,60
11.111,2335.096,60
46.429,2149.880,60
57.143,2050.701,60
3.774,2050.083,60
15.094,2148.111,60
43.548,0.000,90
16.667,2155.562,90
22.222,2056.656,90
5.000,2594.824,90
3.333,2252.597,90
16.667,1956.874,90
22.222,1731.643,90
16.667,1606.829,90
43.548,1606.015,90
25.000,1729.378,90
25.000,1953.531,90
25.000,2248.532,90
25.000,2590.287,90
21.429,2344.508,90
28.571,1959.016,90
18.182,1610.230,90
16.667,1327.410,90
23.636,1159.857,90
43.548,1158.703,90
3.333,1324.385,90
23.810,1606.074,90
23.810,1954.233,90
23.810,2339.371,90
16.667,1735.666,90
23.636,1329.509,90
16.667,967.848,90
43.548,721.069,90
3.333,963.633,90
23.529,1324.397,90
23.529,1730.185,90
23.529,2155.720,90
3.509,2063.398,90
3.509,1612.009,90
18.182,1163.448,90
43.548,722.999,90
43.548,325.450,90
3.333,717.305,90
16.667,1157.560,90
6.250,1606.063,90
6.250,2057.427,90
3.509,2062.739,90
3.509,1611.166,90
3.636,1162.280,90
3.636,721.117,90
43.548,321.247,90
16.667,715.408,90
3.509,2159.491,90
3.636,1733.316,90
3.636,1326.440,90
3.571,963.627,90
5.000,715.393,90
13.793,713.493,90
3.636,2341.609,90
3.636,1955.545,90
3.636,1606.006,90
3.571,1322.281,90
13.793,1153.984,90
13.793,1152.824,90
1.639,1601.837,90
1.639,1950.752,90
23.810,2336.464,90
3.636,2591.156,90
3.636,2248.371,90
3.571,1952.007,90
5.000,1726.142,90
3.509,1723.868,90
1.639,1948.655,90
3.636,2587.940,90
3.571,2335.096,90
3.509,2149.880,90
3.509,2050.701,90
3.226,2894.949,120
3.226,2592.661,120
3.226,2340.327,120
3.636,2155.562,120
3.636,2056.656,120
1.667,2594.824,120
1.667,2252.597,120
3.636,1956.874,120
3.636,1731.643,120
3.636,1606.829,120
3.636,1610.230,120
3.636,1327.410,120
3.636,1159.857,120
3.333,2161.377,120
3.636,1735.666,120
3.636,1329.509,120
3.636,967.848,120
5.882,1324.397,120
5.882,1730.185,120
3.636,1163.448,120
59.091,1606.063,120
59.091,2057.427,120
50.000,1605.216,120
50.000,2056.767,120
1.724,715.393,120
3.509,713.493,120
50.000,1727.827,120
50.000,2153.828,120
6.897,1153.984,120
3.509,1152.824,120
47.619,2336.464,120
1.695,1726.142,120
1.786,1723.868,120
3.509,2149.880,120
1.786,2050.701,120
1.786,2050.083,120
3.571,2148.111,120
27.273,2886.773,120
3.226,2894.949,150
3.226,2592.661,150
3.226,2340.327,150
8.621,2155.562,150
6.897,2056.656,150
1.667,2594.824,150
1.667,2252.597,150
8.621,1956.874,150
6.897,1731.643,150
8.621,1606.829,150
8.621,2344.508,150
17.241,1959.016,150
6.897,1610.230,150
8.621,1327.410,150
6.897,1159.857,150
8.824,1324.385,150
8.621,1735.666,150
6.897,1329.509,150
6.897,967.848,150
8.824,719.185,150
8.824,963.633,150
11.765,1324.397,150
5.882,1730.185,150
11.765,2155.720,150
8.621,1163.448,150
8.824,321.223,150
8.824,717.305,150
3.333,1157.560,150
8.824,316.964,150
3.333,715.408,150
3.030,717.305,180
29.412,1606.063,180
25.000,2057.427,180
3.636,1162.280,180
1.852,721.117,180
3.030,316.964,180
1.852,1733.316,180
3.636,1326.440,180
10.345,715.393,180
10.345,713.493,180
3.636,2341.609,180
3.636,1955.545,180
1.852,1606.006,180
10.345,1153.984,180
10.345,1152.824,180
3.333,1601.837,180
3.333,1950.752,180
6.250,2336.464,180
1.852,2591.156,180
3.636,2248.371,180
10.345,1726.142,180
1.786,1723.868,180
3.333,1948.655,180
1.639,2244.297,180
3.636,2587.940,180
3.509,2149.880,180
1.786,2050.701,180
1.639,2332.380,180
1.639,2584.509,180
4.762,0.000,210
4.762,1606.015,210
1.587,1158.703,210
1.639,2161.377,210
1.587,721.069,210
1.587,722.999,210
4.762,325.450,210
27.273,2057.427,210
4.762,321.247,210
21.667,715.393,210
20.000,713.493,210
20.000,1153.984,210
20.000,1152.824,210
3.333,1601.837,210
3.333,1950.752,210
1.818,1952.007,210
13.333,1726.142,210
1.724,1723.868,210
3.333,1948.655,210
32.258,2244.297,210
1.724,2149.880,210
1.724,2050.701,210
32.258,2332.380,210
46.774,2584.509,210
1.695,1731.643,240
1.563,1606.015,240
1.695,1610.230,240
1.695,1159.857,240
8.824,1324.385,240
1.695,1735.666,240
8.824,719.185,240
2.941,963.633,240
1.754,1612.009,240
1.695,1163.448,240
2.941,321.223,240
8.824,717.305,240
3.333,1157.560,240
1.754,1611.166,240
8.824,316.964,240
3.333,715.408,240
6.349,2244.297,240
6.349,2332.380,240
6.349,2584.509,240
8.333,0.000,-60
1.639,678.063,-60
45.833,433.590,-60
1.639,554.292,-60
1.639,303.004,-60
1.639,229.058,-60
1.639,506.660,-60
1.639,484.403,-60
1.639,263.041,-60
45.833,218.096,-60
8.333,38.679,-60
45.833,412.369,-60
1.639,166.188,-60
45.833,119.488,-60
45.833,290.800,-60
1.639,501.415,-60
1.639,322.122,-60
45.833,550.151,-60
1.639,355.581,-60
1.639,564.495,-60
1.639,220.739,-60
1.639,444.517,-60
1.639,436.105,-60
45.833,417.123,-60
8.333,240.749,-60
1.639,379.510,-60
45.833,507.904,-60
45.833,506.313,-60
8.333,291.576,-60
45.833,296.838,-60
45.833,268.232,-60
45.833,301.451,-60
1.639,238.559,-60
45.833,170.531,-60
8.333,301.218,-60
45.833,361.715,-60
1.639,391.393,-60
1.639,181.373,-60
1.639,186.599,-60
9.091,0.000,-30
35.000,574.416,-30
9.091,38.679,-30
35.000,400.087,-30
35.000,440.751,-30
8.333,240.749,-30
8.333,291.576,-30
35.000,558.691,-30
35.000,508.432,-30
35.000,462.926,-30
40.000,0.000,0
5.556,433.590,0
14.286,574.416,0
5.556,218.096,0
40.000,38.679,0
5.556,412.369,0
5.556,119.488,0
20.000,400.087,0
5.556,290.800,0
5.556,550.151,0
20.000,440.751,0
5.556,417.123,0
40.000,240.749,0
5.556,507.904,0
5.556,506.313,0
40.000,291.576,0
5.556,296.838,0
5.556,268.232,0
5.556,301.451,0
5.556,170.531,0
20.000,558.691,0
40.000,301.218,0
20.000,508.432,0
5.556,361.715,0
13.333,462.926,0
42.857,0.000,30
35.000,574.416,30
42.857,38.679,30
35.000,400.087,30
35.000,440.751,30
42.857,240.749,30
42.857,291.576,30
35.000,558.691,30
42.857,301.218,30
35.000,508.432,30
35.000,462.926,30
47.619,0.000,60
10.526,433.590,60
40.000,574.416,60
10.526,218.096,60
47.619,38.679,60
10.526,412.369,60
10.526,119.488,60
40.000,400.087,60
10.526,290.800,60
10.526,550.151,60
40.000,440.751,60
10.526,417.123,60
47.619,240.749,60
10.526,507.904,60
10.526,506.313,60
47.619,291.576,60
10.526,296.838,60
10.526,268.232,60
10.526,301.451,60
10.526,170.531,60
40.000,558.691,60
47.619,301.218,60
40.000,508.432,60
10.526,361.715,60
40.000,462.926,60
33.333,0.000,90
1.695,678.063,90
1.695,554.292,90
3.333,303.004,90
3.333,229.058,90
1.695,506.660,90
3.333,484.403,90
3.333,263.041,90
33.333,38.679,90
1.695,166.188,90
1.695,501.415,90
3.333,322.122,90
1.695,355.581,90
3.333,564.495,90
1.695,220.739,90
3.333,444.517,90
3.333,436.105,90
33.333,240.749,90
1.695,379.510,90
33.333,291.576,90
1.695,238.559,90
33.333,301.218,90
3.333,391.393,90
1.695,181.373,90
3.333,186.599,90
25.000,433.590,120
30.000,574.416,120
25.000,218.096,120
25.000,412.369,120
25.000,119.488,120
35.000,400.087,120
25.000,290.800,120
25.000,550.151,120
35.000,440.751,120
25.000,417.123,120
25.000,507.904,120
25.000,506.313,120
25.000,296.838,120
25.000,268.232,120
25.000,301.451,120
25.000,170.531,120
35.000,558.691,120
35.000,508.432,120
25.000,361.715,120
30.000,462.926,120
26.667,574.416,150
23.810,38.679,150
26.667,400.087,150
26.667,440.751,150
26.667,558.691,150
26.667,508.432,150
26.667,462.926,150
13.333,574.416,210
13.333,400.087,210
13.333,440.751,210
13.333,558.691,210
13.333,508.432,210
13.333,462.926,210
50.000,615.659,30
11.667,425.851,30
50.000,355.076,30
11.667,514.556,30
13.333,311.127,30
50.000,428.917,30
50.000,322.288,30
56.250,442.686,30
13.333,304.820,30
50.000,251.002,30
56.250,321.687,30
26.316,491.166,30
56.250,693.081,30
11.667,376.689,30
50.000,471.126,30
11.667,342.411,30
13.333,478.694,30
56.250,281.832,30
50.000,297.858,30
50.000,445.186,30
50.000,531.940,30
11.667,506.109,30
11.667,395.670,30
26.316,419.755,30
11.667,490.636,30
50.000,276.399,30
56.250,386.361,30
5.882,615.659,60
5.882,355.076,60
5.882,322.288,60
29.412,442.686,60
29.412,321.687,60
45.455,693.081,60
45.455,281.832,60
5.882,445.186,60
5.882,276.399,60
45.455,386.361,60
25.000,615.659,90
25.000,355.076,90
25.000,428.917,90
25.000,322.288,90
31.250,442.686,90
25.000,251.002,90
31.250,321.687,90
16.667,491.166,90
31.250,693.081,90
25.000,471.126,90
31.250,281.832,90
25.000,297.858,90
25.000,445.186,90
25.000,531.940,90
16.667,419.755,90
25.000,276.399,90
25.000,386.361,90
20.833,615.659,120
1.724,425.851,120
20.833,355.076,120
20.833,428.917,120
20.833,322.288,120
27.273,442.686,120
20.833,251.002,120
27.273,321.687,120
17.647,491.166,120
27.273,693.081,120
20.833,471.126,120
27.273,281.832,120
20.833,297.858,120
20.833,445.186,120
20.833,531.940,120
17.647,419.755,120
25.000,276.399,120
27.273,386.361,120
10.526,615.659,150
10.526,355.076,150
10.526,428.917,150
10.526,322.288,150
10.526,251.002,150
2.941,491.166,150
10.526,471.126,150
10.526,297.858,150
10.526,445.186,150
10.526,531.940,150
2.941,419.755,150
10.526,276.399,150
3.333,425.851,180
3.333,514.556,180
3.333,311.127,180
22.727,442.686,180
3.333,304.820,180
22.727,321.687,180
22.727,693.081,180
3.333,376.689,180
3.333,342.411,180
4.918,478.694,180
22.727,281.832,180
3.333,506.109,180
3.333,395.670,180
4.918,490.636,180
22.727,386.361,180
33.333,678.586,-90
40.000,0.000,-60
45.455,238.491,-60
45.455,543.235,-60
45.455,417.434,-60
45.455,221.919,-60
69.231,283.033,-60
45.455,190.167,-60
40.000,98.696,-60
45.455,287.749,-60
45.455,282.950,-60
45.455,577.841,-60
45.455,513.363,-60
45.455,224.326,-60
45.455,529.842,-60
69.231,322.647,-60
45.455,490.701,-60
69.231,332.796,-60
45.455,269.521,-60
40.000,157.264,-60
45.455,502.284,-60
45.455,302.467,-60
45.455,339.940,-60
45.455,460.432,-60
45.455,272.923,-60
45.455,393.913,-60
45.455,421.384,-60
45.455,471.070,-60
45.455,550.137,-60
45.455,469.071,-60
45.455,362.276,-60
45.455,70.903,-60
45.455,332.010,-60
64.706,457.680,-30
64.706,316.141,-30
64.706,430.040,-30
64.706,174.766,-30
64.706,452.615,-30
64.706,463.694,-30
64.706,509.174,-30
64.706,326.787,-30
64.706,216.079,-30
64.706,559.366,-30
64.706,490.053,-30
64.706,85.441,-30
64.706,393.479,-30
27.273,238.491,0
27.273,543.235,0
27.273,417.434,0
27.273,221.919,0
27.273,190.167,0
27.273,287.749,0
27.273,282.950,0
27.273,577.841,0
27.273,513.363,0
27.273,224.326,0
27.273,529.842,0
27.273,490.701,0
42.857,678.586,0
27.273,269.521,0
42.857,447.147,0
27.273,502.284,0
27.273,302.467,0
27.273,339.940,0
27.273,460.432,0
27.273,272.923,0
27.273,393.913,0
27.273,421.384,0
27.273,471.070,0
27.273,550.137,0
27.273,469.071,0
27.273,362.276,0
27.273,70.903,0
27.273,332.010,0
23.529,457.680,30
23.529,316.141,30
23.529,430.040,30
23.529,174.766,30
23.529,452.615,30
33.333,678.586,30
23.529,463.694,30
23.529,509.174,30
33.333,447.147,30
23.529,326.787,30
23.529,216.079,30
23.529,559.366,30
23.529,490.053,30
23.529,85.441,30
23.529,393.479,30
23.529,457.680,60
23.529,316.141,60
29.412,430.040,60
23.529,174.766,60
23.529,452.615,60
29.412,463.694,60
29.412,509.174,60
29.412,326.787,60
29.412,216.079,60
29.412,559.366,60
29.412,490.053,60
29.412,85.441,60
29.412,393.479,60
23.529,457.680,90
36.364,238.491,90
36.364,543.235,90
